sample_id,stratum,source,post45_title_id,title,author,year,first_week,isbn,oclc,best_rank,weeks_on_list
2019:6489,2019,post45,6489,THE TESTAMENTS,Margaret Atwood,2019,2019-09-29,,1098191298.0,1,
2019:3433,2019,post45,3433,OUTFOX,Sandra Brown,2019,2019-08-25,9781455572199,1109390897.0,5,
2019:5290,2019,post45,5290,THE GOLDEN HOUR,Beatriz Williams,2019,2019-07-28,9780062834751,1106558393.0,12,
2019:166,2019,post45,166,A MINUTE TO MIDNIGHT,David Baldacci,2019,2019-12-08,9781538761601,1126278726.0,1,
2019:4811,2019,post45,4811,THE CHEF,James Patterson with Max DiLallo,2019,2019-03-31,,,7,
2019:3349,2019,post45,3349,"OLIVE, AGAIN",Elizabeth Strout,2019,2019-11-10,9780812996548,1085218721.0,7,
2019:3248,2019,post45,3248,NINTH HOUSE,Leigh Bardugo,2019,2019-10-27,9781250313072,1079848575.0,4,
2019:3743,2019,post45,3743,REDEMPTION,David Baldacci,2019,2019-05-05,9781538761410,1090824496.0,1,
2019:4195,2019,post45,4195,SOMEONE KNOWS,Lisa Scottoline,2019,2019-04-28,9780525539643,1049824248.0,2,
2019:4332,2019,post45,4332,STORM CURSED,Patricia Briggs,2019,2019-05-26,9780425281291,1040225468.0,6,
2019:83,2019,post45,83,A DANGEROUS MAN,Robert Crais,2019,2019-08-25,,1055684275.0,7,
2019:4265,2019,post45,4265,SPY,Danielle Steel,2019,2019-12-15,9780399179440,1089268332.0,10,
2019:2977,2019,post45,2977,METROPOLIS,Philip Kerr,2019,2019-04-28,9780735218895,1057731133.0,10,
2019:5706,2019,post45,5706,THE LOST MAN,Jane Harper,2019,2019-02-24,9781250105684,1031528808.0,13,
2019:343,2019,post45,343,AGENT RUNNING IN THE FIELD,John le Carré,2019,2019-11-10,9780735238619,1098238729.0,5,
2019:5894,2019,post45,5894,THE NIGHT WINDOW,Dean Koontz,2019,2019-06-02,9780525484707,1073033711.0,3,
2019:6827,2019,post45,6827,THRAWN: TREASON,Timothy Zahn,2019,2019-08-11,,1107797945.0,5,
2019:4929,2019,post45,4929,THE DARK SIDE,Danielle Steel,2019,2019-09-15,9780399179419,1077789730.0,4,
2019:2620,2019,post45,2620,LADY IN THE LAKE,Laura Lippman,2019,2019-08-11,9780062390011,1059250052.0,13,
2019:692,2019,post45,692,BIG SKY,Kate Atkinson,2019,2019-07-14,,1078879702.0,8,
2019:765,2019,post45,765,BLOODY GENIUS,John Sandford,2019,2019-10-20,,1099449509.0,5,
2019:3115,2019,post45,3115,MRS. EVERYTHING,Jennifer Weiner,2019,2019-06-30,9781501133480,1078953677.0,3,
2019:5743,2019,post45,5743,THE MALTA EXCHANGE,Steve Berry,2019,2019-03-24,9781250140265,1065892792.0,7,
2019:6173,2019,post45,6173,THE RULE OF LAW,John Lescroart,2019,2019-02-10,9781501115738,1039318634.0,13,
2019:279,2019,post45,279,A WOMAN IS NO MAN,Etaf Rum,2019,2019-05-19,9780062699763,1088407854.0,8,
2019:4199,2019,post45,4199,SOMEONE WE KNOW,Shari Lapena,2019,2019-08-18,9780525557654,1108756161.0,12,
2019:4298,2019,post45,4298,STAR WARS: MASTER & APPRENTICE,Claudia Gray,2019,2019-05-05,,,5,
2019:4042,2019,post45,4042,SHAMED,Linda Castillo,2019,2019-08-04,9781250142863,1088601619.0,14,
2019:4545,2019,post45,4545,THE AMERICAN AGENT,Jacqueline Winspear,2019,2019-04-14,9780062436665,1056200691.0,5,
2019:1193,2019,post45,1193,CRISS CROSS,James Patterson,2019,2019-12-15,9780316526883,1126668468.0,3,
2019:6429,2019,post45,6429,THE SUMMER GUESTS,Mary Alice Monroe,2019,2019-06-30,,1052515143.0,9,
2019:6142,2019,post45,6142,THE RISE OF MAGICKS,Nora Roberts,2019,2019-12-15,9781250123039,1079848734.0,1,
2019:1037,2019,post45,1037,CHOCOLATE CREAM PIE MURDER,Joanne Fluke,2019,2019-03-17,9781496718860,1038228612.0,6,
2019:5610,2019,post45,5610,THE LAST SECOND,Catherine Coulter and J.T. Ellison,2019,2019-04-14,,,12,
2019:6385,2019,post45,6385,THE STARLESS SEA,Erin Morgenstern,2019,2019-11-24,9780385541213,1076376934.0,3,
2019:1448,2019,post45,1448,DEVOTIONS,Mary Oliver,2019,2019-02-17,9780399563249,971915088.0,5,
2019:6676,2019,post45,6676,THE WHISPER MAN,Alex North,2019,2019-09-08,,1053581034.0,10,
2019:143,2019,post45,143,A LITTLE HATRED,Joe Abercrombie,2019,2019-10-06,9780316187169,1117496921.0,15,
2020:6892,2020,post45,6892,TO SLEEP IN A SEA OF STARS,Christopher Paolini,2020,2020-10-04,,1191836893.0,4,
2020:5622,2020,post45,5622,THE LAST TRIAL,Scott Turow,2020,2020-05-31,9781538748138,1117633540.0,8,
2020:2226,2020,post45,2226,HOME BEFORE DARK,Riley Sager,2020,2020-07-19,9781524745172,1124509987.0,8,
2020:5080,2020,post45,5080,THE EXILES,Christina Baker Kline,2020,2020-09-13,9780062356345,1183029346.0,10,
2020:89,2020,post45,89,A DEADLY EDUCATION,Naomi Novik,2020,2020-10-18,,1140403495.0,12,
2020:360,2020,post45,360,ALL ADULTS HERE,Emma Straub,2020,2020-05-24,9781594634697,1105735896.0,5,
2020:2855,2020,post45,2855,LUSTER,Raven Leilani,2020,2020-08-23,9780374194321,1119744688.0,12,
2020:3372,2020,post45,3372,ONE BY ONE,Ruth Ware,2020,2020-09-27,9781501188817,1141924934.0,3,
2020:4304,2020,post45,4304,STAR WARS: THE RISE OF SKYWALKER,Rae Carson,2020,2020-04-05,9780593128404,1135464638.0,5,
2020:1368,2020,post45,1368,DEATH IN HER HANDS,Ottessa Moshfegh,2020,2020-07-12,9781984879356,1110450886.0,15,
2020:3928,2020,post45,3928,SAVAGE SON,Jack Carr,2020,2020-05-03,9781982123703,1143485244.0,13,
2020:4952,2020,post45,4952,THE DEATH OF VIVEK OJI,Akwaeke Emezi,2020,2020-08-23,9780525541608,1110659157.0,15,
2020:4361,2020,post45,4361,SUCH A FUN AGE,Kiley Reid,2020,2020-01-19,052554190X,1090706582.0,3,
2020:6645,2020,post45,6645,THE WARSAW PROTOCOL,Steve Berry,2020,2020-03-15,,1121420005.0,4,
2020:5059,2020,post45,5059,THE END OF HER,Shari Lapena,2020,2020-08-16,9781984880512,1136964580.0,12,
2020:6665,2020,post45,6665,THE WEDDING DRESS,Danielle Steel,2020,2020-05-17,,1111393813.0,6,
2020:5060,2020,post45,5060,THE END OF OCTOBER,Lawrence Wright,2020,2020-05-17,9780525658658,1111652403.0,10,
2020:4710,2020,post45,4710,THE BOY FROM THE WOODS,Harlan Coben,2020,2020-04-05,9781538748145,1119745493.0,2,
2020:3793,2020,post45,3793,RHYTHM OF WAR,Brandon Sanderson,2020,2020-12-06,9780765326386,1129922309.0,1,
2020:269,2020,post45,269,A WALK ALONG THE BEACH,Debbie Macomber,2020,2020-08-02,9780399181368,1107443103.0,10,
2020:6305,2020,post45,6305,THE SILENT WIFE,Karin Slaughter,2020,2020-08-23,9780062858108,1176223335.0,10,
2020:7091,2020,post45,7091,VALENTINE,Elizabeth Wetmore,2020,2020-04-19,,1105153711.0,2,
2020:4484,2020,post45,4484,TEXAS OUTLAW,James Patterson and Andrew Bourelle,2020,2020-04-19,,,5,
2020:7232,2020,post45,7232,WHEN YOU SEE ME,Lisa Gardner,2020,2020-02-16,,1101493143.0,3,
2020:1932,2020,post45,1932,FRIENDS AND STRANGERS,J. Courtney Sullivan,2020,2020-07-19,9780525520597,1120787874.0,10,
2020:339,2020,post45,339,AGENCY,William Gibson,2020,2020-02-09,9781101986936,1104214483.0,10,
2020:5498,2020,post45,5498,THE JACKAL,J.R. Ward,2020,2020-09-06,9781501195068,1127927891.0,8,
2020:1317,2020,post45,1317,DAYLIGHT,David Baldacci,2020,2020-12-06,9781538761694,1202667409.0,2,
2020:4934,2020,post45,4934,THE DARKEST EVENING,Ann Cleeves,2020,2020-09-27,9781250204509,1150849045.0,14,
2020:7161,2020,post45,7161,WALK THE WIRE,David Baldacci,2020,2020-05-10,,1148327144.0,2,
2020:4687,2020,post45,4687,THE BOOK OF LONGINGS,Sue Monk Kidd,2020,2020-05-10,9780525429760,1122804357.0,5,
2020:5938,2020,post45,5938,THE ORDER,Daniel Silva,2020,2020-08-02,9780062834843,1161986965.0,1,
2020:6367,2020,post45,6367,THE SOUTHERN BOOK CLUB'S GUIDE TO SLAYING VAMPIRES,Grady Hendrix,2020,2020-04-26,1683691431,1117309647.0,14,
2020:5586,2020,post45,5586,THE LAST FLIGHT,Julie Clark,2020,2020-07-12,9781728215723,1112425160.0,9,
2020:1356,2020,post45,1356,DEAR EDWARD,Ann Napolitano,2020,2020-01-26,9781984854780,1082327363.0,2,
2020:4691,2020,post45,4691,THE BOOK OF TWO WAYS,Jodi Picoult,2020,2020-10-11,9781984818355,1135093256.0,1,
2020:2784,2020,post45,2784,LOST,James Patterson and James O. Born,2020,2020-02-02,,,2,
2020:740,2020,post45,740,BLINDSIDE,James Patterson and James O. Born,2020,2020-03-15,,,1,
2020:6912,2020,post45,6912,TOM CLANCY: FIRING POINT,Mike Maden,2020,2020-06-28,,1147967845.0,8,
2020:1446,2020,post45,1446,DEVOLUTION,Max Brooks,2020,2020-07-05,9781984826787,1129196413.0,10,
2020:4196,2020,post45,4196,SOMEONE LIKE YOU,Karen Kingsbury,2020,2020-05-24,9781982104313,1122797363.0,15,
2020:7376,2020,post45,7376,WRITERS & LOVERS,Lily King,2020,2020-03-22,,,8,
2020:203,2020,post45,203,A PRIVATE CATHEDRAL,James Lee Burke,2020,2020-08-30,9781982151683,1129724811.0,3,
2020:4502,2020,post45,4502,THE 20TH VICTIM,James Patterson and Maxine Paetro,2020,2020-05-24,,,4,
2020:7136,2020,post45,7136,VIOLET BENT BACKWARDS OVER THE GRASS,Lana Del Rey,2020,2020-10-18,,1196837315.0,3,
2020:6252,2020,post45,6252,THE SENTINEL,Lee Child and Andrew Child,2020,2020-11-15,,,1,
2020:4858,2020,post45,4858,THE COAST-TO-COAST MURDERS,James Patterson and J.D. Barker,2020,2020-10-11,,,3,
2020:5598,2020,post45,5598,THE LAST ODYSSEY,James Rollins,2020,2020-04-12,9780062892898,1127204216.0,6,
2020:2871,2020,post45,2871,MAGIC LESSONS,Alice Hoffman,2020,2020-10-25,9781982108847,1154106544.0,6,
2020:1195,2020,post45,1195,CROOKED RIVER,Douglas Preston and Lincoln Child,2020,2020-02-23,,,3,
2020:5667,2020,post45,5667,THE LIONS OF FIFTH AVENUE,Fiona Davis,2020,2020-09-06,9781524744618,1126551806.0,14,
2020:2114,2020,post45,2114,HARROW THE NINTH,Tamsyn Muir,2020,2020-08-23,9781250313225,1148416463.0,9,
2020:6916,2020,post45,6916,TOM CLANCY: SHADOW OF THE DRAGON,Marc Cameron,2020,2020-12-06,,1196053448.0,9,
2020:2470,2020,post45,2470,IT'S NOT ALL DOWNHILL FROM HERE,Terry McMillan,2020,2020-04-19,9781984823748,1107443131.0,12,
2020:6990,2020,post45,6990,"TRULY, MADLY, DEEPLY",Karen Kingsbury,2020,2020-11-15,,1139764503.0,8,
2020:6299,2020,post45,6299,THE SILENCE,Don DeLillo,2020,2020-11-08,1982164557,1157931617.0,14,
2020:5732,2020,post45,5732,THE LYING LIFE OF ADULTS,Elena Ferrante,2020,2020-09-20,9781609455910,1134756433.0,2,
2020:5650,2020,post45,5650,THE LIES THAT BIND,Emily Giffin,2020,2020-06-21,9780399178955,1122802071.0,5,
2020:2357,2020,post45,2357,IF IT BLEEDS,Stephen King,2020,2020-05-10,9781982137977,1149221888.0,1,
2020:2332,2020,post45,2332,I WOULD LEAVE ME IF I COULD,Halsey,2020,2020-11-29,9781982135607,1160229574.0,2,
2020:2951,2020,post45,2951,MEMOIRS AND MISINFORMATION,Jim Carrey and Dana Vachon,2020,2020-07-26,,,14,
2020:2491,2020,post45,2491,JINGLE ALL THE WAY,Debbie Macomber,2020,2020-11-01,9781984818751,1137751187.0,10,
2020:1292,2020,post45,1292,DARK SONG,Christine Feehan,2020,2020-09-20,9780593099834,1133664853.0,15,
2020:375,2020,post45,375,ALL THAT GLITTERS,Danielle Steel,2020,2020-12-06,9780399179686,1137827663.0,6,
2020:911,2020,post45,911,CAMINO WINDS,John Grisham,2020,2020-05-17,,1129027376.0,1,
2020:414,2020,post45,414,AMERICAN DIRT,Jeanine Cummins,2020,2020-02-09,1250209765,1097575695.0,1,
2020:5270,2020,post45,5270,THE GLASS HOTEL,Emily St. John Mandel,2020,2020-04-12,9780525521143,1100601369.0,4,
2020:5508,2020,post45,5508,THE JETSETTERS,Amanda Eyre Ward,2020,2020-03-22,9780399181894,1100599972.0,11,
2020:5900,2020,post45,5900,THE NOEL LETTERS,Richard Paul Evans,2020,2020-11-15,9781982129606,1200753893.0,7,
2020:1042,2020,post45,1042,CHOSEN ONES,Veronica Roth,2020,2020-04-26,9780358164081,1111652722.0,11,
2020:7089,2020,post45,7089,UTOPIA AVENUE,David Mitchell,2020,2020-08-02,,1121602287.0,9,
2020:7133,2020,post45,7133,VINCE FLYNN: TOTAL POWER,Kyle Mills,2020,2020-10-04,,,3,
2020:5345,2020,post45,5345,THE GUEST LIST,Lucy Foley,2020,2020-06-21,9780062868930,1112256614.0,3,
2020:6601,2020,post45,6601,THE VANISHING HALF,Brit Bennett,2020,2020-06-21,,1119471005.0,1,
2020:1347,2020,post45,1347,DEADLOCK,Catherine Coulter,2020,2020-08-16,9781501193699,1166318800.0,8,
2020:6126,2020,post45,6126,THE RETURN,Nicholas Sparks,2020,2020-10-18,9781538728574,1132239277.0,1,
2020:3872,2020,post45,3872,ROYAL,Danielle Steel,2020,2020-09-06,9780399179655,1182610778.0,2,
2020:5075,2020,post45,5075,THE EVENING AND THE MORNING,Ken Follett,2020,2020-10-04,9780525954989,1128063850.0,1,
2020:2187,2020,post45,2187,HIDEAWAY,Nora Roberts,2020,2020-06-14,9781250207104,1112276895.0,2,
2020:6825,2020,post45,6825,THRAWN ASCENDANCY: CHAOS RISING,Timothy Zahn,2020,2020-09-20,,1285510364.0,9,
