sample_id,quote_id,quote_text
top2021:HARLEM SHUFFLE|Colson Whitehead,q06322,"Carney spied a patrolman across the street, drinking a Coca-Cola through a straw with bovine serenity. For a moment, he entertained the ridiculous proposition of a Negro calling a cop to complain he was being threatened by two white men."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06323,"Chester Miller was in his late fifties, slim-built except for his belly, which perched on his belt like an egg. A little sleepy."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06324,"That was a temporary setback,” Zippo said. “If you call an opportunity to take stock and really think about how you can make your life better a ‘setback."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06325,"Since when do white people care about reason? They gonna put that cop in jail?"" The bartender looked up from his racing form. ""Put a white cop in jail for killing a black boy? Believe in the fucking tooth fairy.""""Buford knows what's up,"" Pepper said.""Newspapers talking about 'looting,'"" Buford continued. ""Should ask the Indians about looting. This whole country's founded on taking other people's shit.""""How'd they fill their museums? Tutankhamun."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06326,"Lieutenant Thomas R. Gilligan, thirty-seven, was off duty and out of uniform, checking out TVs in an electronics store. He went to investigate the commotion and stopped James Powell, a ninth grader who had joined the mob of angry students. Powell was unarmed, according to witnesses. Gilligan maintained that the boy flashed a knife. He shot him three times.Two days later, Harlem erupted.Pierce told Carney, ""You have the people who are angry. Justifably so. And then there's the police force. How are they going to defend this shit? Again! And city hall and the activists. And in the way back of the room, you can barely hear a little voice, and that's the family. They've lost a son. Somebody has to speak for them.""""They're going to sue?""""Sue and win. You know they ain't going to fire the bastard."" Sermon crept into his voice here. ""What kind of message will that send--that their police force is accountable? We'll sue, and it will take years, and the city will pay because millions and millions are still cheaper than putting a true price on killing a black boy."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06327,"What would he say? All the junkie shit going down these days, he opted to blame it on the drug trade. Some druggie punched him in the face, yelling something, kept going, didn't even try to take his wallet. Someone should do something about all these pushers. An enactment of how decent people felt these days: things are off-kilter, the world is overtaken by shadow."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06328,Step back and the world is a classroom if need be.
top2021:HARLEM SHUFFLE|Colson Whitehead,q06329,"Who knew the havoc and ruin they’d perpetrate if allowed to run free among decent people. Best to keep them all in here, on this island, bought for twenty-seven bucks from the Indians, the story went. Twenty-seven bucks went a lot further in those days."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06330,"Weary and a little desperate, but also high-hearted. He turned off the lights."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06331,"Now he thought about the poor man and his last view of earth: the groove of rust worn from the tub’s leaky faucet, like the ooze from a wound."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06332,Adult trouble was more permanent than Aunt Millie smacking you with a hairbrush or his father taking off his belt.
top2021:HARLEM SHUFFLE|Colson Whitehead,q06333,"I lit fires because I didn’t know back then it was enough to see it in my head,” Zippo said. “I didn’t have to do it. That’s why people dig my boudoir photographs. Seeing it can be the same thing as doing it."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06334,"That burden of carrying an apartment on your back; you stagger sometimes but you take the weight, what else can you do?"
top2021:HARLEM SHUFFLE|Colson Whitehead,q06335,"His disdain for those he robbed was of a different variety, akin to that of a child grinding his shoe on a cockroach."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06336,"The atmosphere in Nightbirds was ever five minutes after a big argument and no one telling you what happened. Everyone in their neutral corners replaying KO’s and low blows and devising too-late parries. You didn’t know what it had been about or who’d won, just that nobody wanted to talk about it, they glance around and knead grudges in their fists."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06337,"The man with the handlebar mustache had a scar that dug from his lip to the middle of his cheek, as if he’d wriggled free from a fisherman’s hook."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06338,"Sandra knew how to handle herself, whether dealing with the kitchen staff or the impetuous attentions of customers. Dancing at the Apollo was a tutorial in the male animal, after all."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06339,"Johnny Dandy starring Blake Headley and Patricia De Hammond had been running on Broadway at the Divinity Theater since Memorial Day weekend. Critics had meted their blows and yet. The dialogue and action were so shrouded in euphemism, so opaque in meaning and intention, alternately dull and"
top2021:HARLEM SHUFFLE|Colson Whitehead,q06340,"He upheld the misspelling in his thoughts, in keeping with his loyalty to his mistakes."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06341,"Humiliation was his currency, but tonight Miss Laura had picked his pocket."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06342,"since you’re asking me shit that’s none of your business—what happened to your eye? Your eye is all fucked up. You look like shit.” “I got punched in the face,” Carney said. “Oh, that happens to me all the time,"
top2021:HARLEM SHUFFLE|Colson Whitehead,q06343,"She flickered then, as Ruby had that morning, and he saw her as she was on that rainy afternoon under his umbrella: almond-shaped dark eyes under long lashes, delicate in her pink cardigan, edges of her mouth upturned at one of her strange jokes. Unaware of the effect she had on people. On him, all these years later."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06344,"A man should have a safe big enough to hold his secrets. Bigger even, so you have room to grow"
top2021:HARLEM SHUFFLE|Colson Whitehead,q06345,Do we judge a man by the weight of the envelope-or whom he gives it to?
top2021:HARLEM SHUFFLE|Colson Whitehead,q06346,"The humidity transformed Park Avenue, the moisture in the air bestowing warm halos to the lights on the street and in the rows of apartment windows. It made the street less stuck-up. Inexplicably kind, like a white cop who cuts you slack for no reason you can figure. Park Avenue creeped Freddie out: The buildings had an attitude, a comfort in and assurance of their own power. They were judges, decreeing that all that you called your own, what you fought for and dreamed of, was merely a cheap imitation of what they possessed. Tonight the street looked kind. From that angle, anyway."
