sample_id,quote_id,quote_text
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08430,"My friend Elise, who loves astrology, told me I’d probably experienced my Uranus opposition. It happens to everyone in their early forties, she said—a huge shake-up, a burn-it-all-down time, voluntary or involuntary, that rearranges your life. “Some people have an affair and buy a sports car,” she said. “But you, you go vigilante. I love it. And you’ve never been so . . . energetic. It’s like you’re turbocharged now."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08431,"The term rabbit hole makes us think of Alice plummeting straight down, but what I mean is an actual rabbit warren, the kind with endless looping tunnels, branching paths, all the accompanying claustrophobia."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08432,"It was when I began starving my body to the point that, by spring, I couldn’t row a Girl Scout canoe, let alone compete in sprint season. From this distance, it was clear: I had been in the process of erasing my body. It wasn’t"
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08433,"Aren’t these the same people who believe in rehabilitation? Honestly, if I’d shot someone in a robbery fifteen years ago, they’d be fighting for everyone to forgive me. They’d say I learned from my mistakes."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08434,"These kids were young enough that the stroke of twelve still connoted mischief, parties, ghosts, rather than work deadlines and colicky babies and red-eye flights."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08435,"The one where the high school senior was acquitted of rape because the sophomore girl had shaved her pubic region, which somehow equaled consent."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08436,What had seemed clichéd in 2005 was downright cringeworthy more than a decade later.
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08437,"But being bad at relationships, that’s worse than murder. I don’t get it. I want to stay home and never talk to people ever again."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08438,"She explained that she’d felt herself to be a child, she was a child, she was naïve, so young. And Jerome, aged thirty-six, had been a full-fledged adult. Having married Jerome when he was thirty-nine, I can attest that he was still in most ways a child, as he continues to be. At thirty-nine, the only dinner he could make was eggplant parmesan. He would ruin suede sneakers in the washing machine. He’d never registered to vote. I’m wary of the narrative that suggests men mature so slowly that they pair best with younger women; I just mean that Jerome in particular was not terribly grown-up in his thirties."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08439,"I think about this a lot. When someone asks if I liked boarding school, I can no longer base my answer, my judgment, on the people I knew. Once, I might have thought of you. I might have thought of any number of people who weren’t what I once believed. But I can still love the place itself, as a place, as smells and echoes and angles of light, as surfaces etched deep with their own history."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08440,"On NPR, they were talking about the news story—the one where the small-town mayor killed himself the day after his former secretary reported him for sexual harassment. Or rather, the one where the chef hanged himself in his empty restaurant because the rape charges were about to be filed."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08441,"We were so quick to spread lurid gossip, but so void of concern. Perhaps because we believed we were adults. If she’d slept with a teacher, that was on her. We were scandalized or even impressed, but not worried."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08442,"And she was new meat for the boys, could have been half as pretty and still held their interest with her newness alone. I know now that for straight boys at that age, it’s less about the girl than the competition. Just as soccer isn’t about your love of the ball. And once she was declared the object of collective interest, she became the ball."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08443,"But I've cared as much, I admit, about people I haven't met. I care about Judy Garland and Natalie Wood and the Black Dahlia. I care about the lacrosse player murdered by her ex at UVA, and the girl whose boyfriend was definitely not working at LensCrafters that day, and the high school student killed in her boyfriend's Shaker Heights home while everyone slept, and poor Martha Moxley, and the woman in the hotel elevator, and the only Black woman at the white-lady wine party, dead on the lawn, and the woman shot through the bathroom door by her famous boyfriend, who claimed he thought she was a burglar. I have opinions about their deaths, ones I'm not entitled to. I'm queasy, at the same time, about the way they've become public property, subject to the collective imagination. I'm queasy about the fact that the women whose deaths I dwell on are mostly beautiful and well-off. That most were young, as we prefer our sacrificial lambs. That I'm not alone in my fixations."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08444,"Wasn't it the one where she was stabbed in—no.The one where she got in a cab with—different girl. The one where she went to the frat party, the one where he used a stick, the one where he used a hammer, the one where she picked him up from rehab and he—no. The one where he'd been watching her jog every day? The one where she made the mistake of telling him her period was late? The one with the uncle? Wait, the other one with the uncle?No: It was the one with the swimming pool. The one with the alcohol in the—with her hair around—with the guy who confessed to—right. Yes."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08445,"One loss wasn’t worse than the other, but it was the second that did us in."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08446,"I’d forgotten about the light at Granby. It was different there, older, passing through centuries before it reached you. Outside in winter, it came down in needles; inside, it fell like soup."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08447,"When I was still raw and unformed, everyone failed me. No one was permanent. Back home there were people with good parts to them, but on the whole, they couldn’t be relied on."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08448,It was like we'd been scored open and then stuck together and his absence was a raw wound. The need I felt would've been fascinating were it not so painful.
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08449,"...a girl who smelled like that Sunflowers perfume, whose laugh sounded like hiccups, who'd toss herself onto her bed like a hand grenade."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08450,And making the best version of that thing.
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08451,"When Lance and I toured for Starlet Fever, people would often ask me where my children were, how they felt about my absence, how my husband felt about it—but they never asked Lance, who had three kids."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08452,I also couldn’t pass a pay phone without flipping the receiver upside down. This was incredibly witty and rebellious; you’ll have to believe me.
